longitude,latitude,housingMedianAge,totalRooms,totalBedrooms,population,households,medianIncome,medianHouseValue
-122.06821294227795,40.829955983069176,17,1089,1933,11300,154,7.85,375895
-123.61511292536483,40.84822842344118,44,4063,2936,4400,743,1.77,115742
-118.29137612245097,38.741617309344306,33,6354,527,3438,3290,11.4,624446
-117.64114350250763,34.52769153416028,12,3600,2780,13549,3541,7.14,375134
-118.13031692606347,40.66080018308699,49,8426,811,5587,3442,8.59,490096
-119.69651980024226,40.87813922629729,3,4742,239,3614,4963,3.05,185457
-120.53695076700053,34.390510234407344,43,3723,2808,13245,2318,14.89,772621
-115.68213015829888,39.47917946710207,49,1963,1557,859,3833,5.58,282705
-119.13841887723237,35.236148955404225,26,3491,1806,13978,3562,10.07,537328
-119.5390139485975,40.09284533924107,35,2688,1609,11060,939,9.35,499223
-124.09255365930338,41.9240086380929,8,1758,805,11380,839,12.1,629643
-120.92387181063339,32.822544710149586,36,4890,1496,10407,4698,5.47,291674
-120.53283598738999,40.984212797092674,7,6321,885,12520,4989,11.71,636806
-120.34581927979512,38.398953321163376,46,2476,1713,10015,708,6.66,353106
-118.52506941295758,41.69953044634097,46,4639,1678,11258,1068,7.05,356248
-118.99263043086214,36.915739559923686,36,1303,1885,8721,2003,10.58,527885
-118.24663286835381,40.51392042667663,16,7720,182,10647,1240,12.09,632491
-116.67057205411703,33.12712818550979,24,9811,104,6893,3756,10.5,534297
-116.18762318329043,35.69497586123676,1,5609,559,13585,3707,13.65,730613
-117.140044314686,33.17062562023889,49,9870,719,2559,4896,5.35,378873
-114.75654209261246,41.717978886038054,25,8069,2507,12484,2346,13.66,747511
-124.16694486992932,40.22772446742798,10,3156,1739,14094,824,3.27,182537
-122.3843890237372,40.56247123392458,16,7910,1366,5373,2861,10.4,549233
-124.27406873521944,41.36625282779295,16,6217,783,1818,1430,8.89,457083
-117.84935386988778,33.34082380438718,8,9774,1743,9557,3232,8.18,460882
-115.33377328854213,36.16847334555047,29,3584,308,5523,4837,5.7,322286
-121.90543774237395,33.20843830590406,39,9961,1195,1408,4864,8.3,451313
-115.04257317024508,34.52356308558577,28,228,348,1150,4379,3.68,236425
-123.7449154014928,34.698331961924495,6,9097,610,11765,3147,6.49,342305
-114.96826229087264,36.95429885595772,16,9412,1962,5579,1454,2.83,193049
-120.81970822011407,35.06716999573878,20,9838,1914,2349,3851,9.22,511595
-123.33173488236986,33.490203985155134,16,7956,346,2909,1419,2.79,179412
-119.47184753776929,34.11609114837555,7,7148,2459,3021,2114,3.66,207362
-121.7719632600861,33.925863053025175,41,5955,2686,4776,2342,2.65,163924
-121.4898760643023,41.69665266835473,14,3802,1511,4141,2815,6.65,342514
-121.26480875214008,39.68494249010284,43,5262,2224,2517,2867,12.87,695567
-116.28761998576006,41.64663538818658,26,8271,246,632,766,13.74,760770
-118.93682078218045,36.67795797803942,26,7444,2318,13563,4090,2.47,152949
-121.22447070047372,35.1594474124456,14,6572,1044,13513,1761,10.07,503460
-118.22224881555837,40.051938985738445,7,7305,2188,9190,1275,10.74,579877
-117.15984723079913,35.61004936876719,33,3781,2508,8267,58,8.71,460036
-121.61285503263532,35.35719754656733,26,2962,57,10946,647,10.5,541914
-120.19796702068547,34.72788138667569,45,772,2641,1569,4168,4.65,247019
-123.12626362289704,33.760279185090056,20,7905,2565,11212,1658,8.11,472655
-122.5312605306718,34.95331740416777,3,814,369,9544,3081,6.78,359729
-117.51157674619157,35.88355883313928,4,4250,1467,7392,3717,2.71,167378
-122.5283589891359,38.88228549865133,26,525,2366,9061,2296,9.95,515203
-119.07735962798272,33.128735165285036,11,3940,1748,9125,3676,8.19,434229
-117.23117553230678,34.52087030225088,2,558,2158,7242,4121,5.21,244381
-123.27695569212877,40.15291245514468,14,3977,1511,6100,2872,7.89,443394
-118.65418531492581,33.922535300923286,44,6106,1337,7181,141,11.97,631081
-121.7741096516383,35.76429082877693,30,1921,2894,14671,900,12.32,606686
-114.6822141726147,40.6764404546851,49,1549,1168,10501,1157,10.27,498685
-119.49520170693195,33.997847177859796,12,3896,602,4749,349,7.81,391624
-116.25783480025741,33.31855362316717,26,4096,710,7031,2393,9.27,459325
-118.82572551675113,37.0995025337029,44,4460,765,3524,1527,6.7,370677
-123.9141381701376,35.38576760113103,33,9988,2876,1191,1132,3.21,206937
-117.99316018903602,37.841672709793066,13,7141,2291,9488,3006,6.71,386725
-114.79791044424516,40.103804019449505,14,4008,2579,12206,2968,8.66,476429
-118.30981732573083,33.83056727351731,24,5446,1508,9952,1415,9.58,524445
-116.12534385135503,38.004378385655826,34,8584,904,7949,2850,14.13,762100
-115.47256710798199,37.29683743526862,44,4045,2595,4754,3586,11.99,625475
-122.06007908963271,33.89578137638421,26,2777,2309,360,4001,3.55,187577
-122.2210698073214,38.411825748827724,21,291,714,10556,2159,3.85,191482
-118.21575087193604,35.11495633206986,28,4434,2767,6036,825,2.86,176857
-120.22327416314069,37.130520937499156,48,8872,1947,13535,1502,11.47,598633
-115.91779251921812,33.314182571447155,36,6792,1724,13192,1731,11.03,584382
-115.31376784108397,36.864685978380194,40,8328,2318,9477,2353,14.82,767783
-120.8016493518007,35.42382123428294,2,1275,322,14636,1901,8.55,457334
-121.97181958789619,40.27860719725419,42,2713,1227,10741,1947,12.66,660906
-116.51352382695163,33.076169821045234,9,8368,1322,11825,3468,9.28,548589
-121.5909474030967,36.479094456981485,23,7061,328,4470,3647,13.3,685150
-116.09095224212267,36.853839701076836,15,9190,865,4401,1377,11.23,594440
-120.09566793336641,39.36230717797471,13,804,325,7307,664,10.18,514170
-117.64779901111363,37.944046081598884,23,3179,1054,11636,294,9.13,457885
-123.39082544909992,38.81846809299724,17,7340,2611,5919,806,11.26,610452
-118.08645238024721,39.852033777983024,48,7265,972,9158,873,7.17,393805
-119.81425250547822,40.65332998212356,2,5116,691,192,2877,2.8,155809
-118.46045102971824,35.49356842415845,20,7000,554,5261,3857,2.04,158752
-122.66313735424157,37.60279365747433,20,797,2687,7732,2829,7.97,365493
-116.95178760076041,40.44541701811287,46,9924,821,14814,1896,9.59,539962
-115.68751734146599,41.85073514238118,3,7520,1314,11470,1290,2.56,154577
-122.17393240708861,40.91037671692182,12,8905,2837,9643,4661,5.37,329360
-123.38902586257757,36.03550694129539,40,5822,2772,6308,523,5.85,342735
-124.11266859609478,34.3765169270275,2,2077,1309,8656,4181,9.1,419857
-117.90460613554961,37.145183776996,36,1899,1063,5016,3299,5.26,268262
-118.25477587766864,39.51884606177716,14,9421,177,13895,1842,2.79,187768
-118.86115797635074,37.17507495578853,16,5980,2600,3818,1784,3.73,169243
-122.0212511549956,37.08673192378162,19,916,1273,6225,4975,3.85,201635
-120.42530380110863,40.427748262379744,34,4286,2999,2024,3992,12.88,654868
-118.38145759473082,35.94080956102222,44,865,2640,3195,994,5.34,247210
-119.36246073705394,40.63066788997759,46,8046,1575,6783,1561,11.15,584720
-114.43263337704254,36.36803317695572,6,6811,1723,5281,4131,9.17,476088
-122.9801448843304,35.628673524433175,13,1279,541,2638,4576,14.69,729477
-117.37074867736216,36.81204506438917,36,8619,1307,9588,908,5.18,305797
-120.2906395682329,39.714625881130516,22,8540,2811,2376,3610,3.64,244324
-120.05087586614682,33.72567908220019,18,1269,2888,13431,279,2.2,114788
-117.14531843279191,34.38830482135568,12,5463,1716,8294,2467,4.75,286870
-117.39794104070333,41.4930958094897,30,8151,465,11784,227,10.73,556335
-114.39778982323003,34.19137621365857,51,1563,2245,10045,3978,2.65,143372
-123.06092133388057,37.88231406173122,40,4708,1019,1010,2665,4.8,305672
-123.30473912018296,37.991349131288835,7,1955,2126,406,1663,13.05,630463
-117.07763827602744,37.14736618789281,32,719,1434,6675,2890,9.37,439519
-118.54299535325565,38.60705278910787,48,5663,357,4331,2997,2.44,175914
-121.59742690773955,34.70266948975559,19,7433,2259,6128,1824,2.14,148575
-123.55262953535058,37.7405519397792,6,1302,2966,12307,3921,2.33,110979
-123.48999117405184,36.0421503318733,20,797,2949,6758,131,14.22,692391
-115.37232361837225,38.76628891311067,27,3473,110,6436,895,12.97,665145
-122.42365205982382,33.86891354314134,43,5981,2222,13996,2859,12.91,678076
-121.10334951636017,37.911956492459474,37,6456,1529,9730,1266,13.98,734050
-122.07436972164103,34.28339404415708,48,7458,2935,972,4763,8.32,430501
-120.78583708944734,35.16203122391249,7,8980,1980,1241,3310,4.84,280161
-123.65298461882922,34.59805922104492,5,6754,2563,765,3195,6.92,368408
-119.13863969928096,34.26050350856557,11,9799,2340,8500,2313,11.2,621923
-123.67116986153415,40.30994005418588,15,8202,1563,1051,2387,13.33,685901
-116.31442066146349,35.228508211688975,3,5046,522,9349,494,7.37,395250
-122.00353069761925,41.26423478734447,5,9386,1008,13036,972,8.73,536114
-118.92828037737071,41.667008603498246,23,4998,582,13729,4338,14.08,706015
-115.51400596088295,37.915561022108086,37,6805,543,14555,4434,2.95,166579
-117.81519121476617,33.885640564284486,9,3186,2996,4822,2680,13.14,671052
-118.9991038230246,36.06449897020186,15,600,131,12912,1217,3.65,126654
-121.09368911872163,40.0466605981067,3,3055,2953,13992,4013,8.03,388238
-121.00666079289569,35.99714675703943,29,3612,928,4108,3491,4.45,246773
-117.62835096981017,33.358832024229244,6,256,1595,10160,3562,9.64,479766
-114.36884081333947,37.77934601183425,17,8222,61,13156,945,9.04,514204
-117.70513453391224,40.49258721257769,26,2075,1336,6755,3772,6.63,337112
-118.74985448960494,40.02966730302036,21,4743,498,6290,2110,13.15,674692
-117.01426887719796,34.187908748626626,8,4498,811,871,3084,10.41,528932
-119.67933565267147,38.870715021621315,21,3968,75,13127,2437,11.24,574983
-123.7461708802881,34.61494511892944,11,5952,1856,4130,1947,3.53,182028
-118.70453996858578,34.59333290013594,38,5033,2605,7959,1849,13.42,693215
-114.73544214356599,40.76501538680179,8,1553,1618,621,4457,3.76,176339
-122.58995845872909,34.88938484528556,42,5187,111,3455,2830,4.51,227219
-117.42235089616051,35.01715753073449,24,6797,278,1500,1177,3.23,182695
-122.33262576586307,32.546148407063825,35,4511,1888,14569,388,7.44,403578
-118.97029004789026,40.732995611121126,14,3134,656,12030,4504,13.48,692515
-123.37936844554693,39.99831719229796,14,222,1108,12635,1222,4.91,259962
-119.82827579996781,38.443165279203285,10,1409,1778,3823,2858,6.55,316080
-116.75812017789173,39.600000838664506,12,9140,1529,13729,4913,12.92,691436
-120.86038189664062,33.97077701946447,38,1004,2988,6679,3079,9.84,531055
-117.67428628614833,36.85282502506909,44,8525,1575,3347,2139,11.65,653075
-116.36368239367113,35.84497443495203,46,4616,810,1958,4347,4.39,217087
-115.0411346924263,33.422437112078526,34,8825,644,4881,3067,11.17,582456
-121.99419349817124,37.114487865872434,41,5341,1642,4164,4609,4.57,289154
-120.34086820527455,41.2041601097242,10,5168,1105,12973,498,14.83,776371
-122.8197432261626,32.91695631026703,17,3871,1904,2498,4943,9.06,468540
-114.38546563832992,35.2826471959766,17,7492,2098,242,843,10.89,575911
-115.04291028204008,34.49296020969567,3,7201,1508,5162,486,3.1,195554
-118.92883041198318,34.7809600109942,31,2298,1911,11143,4676,4.88,260289
-115.89598572446073,41.088369133184926,51,8644,1209,3569,4710,3.39,202056
-119.11958190818869,36.94452980034467,1,5261,1269,3795,1670,6.77,361540
-118.0891996924523,36.927877475763694,12,9521,182,817,3551,5.34,303240
-123.45519070155518,39.69701679550421,39,3464,135,742,2969,11.39,590194
-116.76708497821205,33.99377163968635,4,5635,1549,11732,4358,2.97,161923
-123.06775662430223,37.12516698208148,42,8693,1880,2648,998,11.65,600610
-116.05628099226462,36.586160864879176,13,6891,1253,11985,3994,2.12,169962
-116.49843799978933,38.15692959804404,34,2963,2613,8661,1177,4.23,224923
-117.23420323466051,41.94583798758663,42,4205,224,3750,241,12.19,664466
-123.98694977953139,39.780514093312064,21,3441,2860,7649,4062,11.53,555059
-121.3065913063089,36.28391626539399,22,3257,2025,13497,3810,7.93,383795
-121.70834979809513,40.32727422189878,4,750,627,9078,3780,2.17,121585
-120.73423046898594,34.14636569877044,18,5774,1848,13871,1453,9.73,513995
-123.47006682249106,32.82666328816732,5,5611,2146,1049,2040,6.99,354401
-114.94294345676813,34.46385918488881,19,1787,2625,5544,1154,5.77,320164
-118.78982550324774,35.743272743035185,2,6120,194,621,4850,10.15,520702
-121.28253592099344,37.34456492769446,12,5460,811,6732,598,7.39,420771
-120.3643055685742,38.32836521249269,17,4609,1427,6148,3498,2.75,159136
-119.86008649333145,41.10879979898771,10,5983,1875,14832,1911,13.87,702016
-118.3200328930594,37.33772622986981,34,912,978,11235,4299,12.01,591685
-119.17257854592717,37.257003815928115,6,5606,843,454,620,2.26,168473
-115.11930458892725,33.012786722434264,8,8190,1651,13334,1834,8.59,464495
-119.36048663162546,32.86851771049506,51,7620,1710,10627,2337,2.63,189046
-114.38873353117394,37.72641524163306,11,7043,368,1582,2471,12.8,703223
-115.80169342423923,36.66326075066692,12,2633,1160,9939,4022,9.78,500556
-122.25655443585235,40.436687516764614,9,3501,1626,11337,854,3.83,204541
-115.00682404497508,34.05199489213846,2,470,747,12923,848,1.78,83250
-123.18168136522982,32.77498334052144,8,1279,896,13702,3325,1.93,109936
-116.14280492674844,36.765454806222486,11,5522,1851,7094,660,8.35,475228
-120.52854213349514,34.774673219038746,36,8995,832,2315,1856,11.41,590934
-115.5351378227315,33.00687125311846,10,5457,2139,13337,4288,3.13,188168
-115.6347108313212,39.35846987923619,21,8182,1166,4816,3310,4.49,268927
-116.25850898281908,33.5900901295977,20,9977,1800,8719,4417,5.92,309801
-116.4180944194771,38.26428649507314,48,6414,2626,5921,3421,4.44,236320
-121.29102144345566,35.18467814907043,8,5206,1699,2637,2523,6.78,351379
-123.53757039816543,34.172597833840754,36,4185,341,14790,2143,9.05,488705
-120.30407900519778,36.11346183067078,29,9787,1018,6439,2192,10.75,605214
-122.60781386953545,40.081604754257995,42,8991,1537,8836,4051,14.51,732947
-117.37269106741928,36.22960055867203,12,8905,1892,11056,3130,14.07,760809
-120.87515874556063,39.60474239907604,14,6191,146,5019,4604,9.2,501153
-114.55487358336646,33.72082605288001,48,6427,1168,7175,1482,11.41,614202
-117.91464034345286,39.8117790590484,50,9458,123,3865,2567,14.34,767344
-116.09229514111101,34.76954258737156,21,8033,1409,13390,2907,2.63,190673
-123.01945228567183,38.914269352254294,22,3086,1141,8950,555,1.58,117860
-115.69537459798288,37.86400443105378,21,2853,807,7182,1146,1.9,76587
-115.08551780724552,41.28325178896198,44,9480,1991,2927,4229,9.11,501925
-119.45989833505789,36.18470489414771,50,5064,257,2158,4204,11.8,610230
-118.26322050498018,33.16261442693208,30,2714,1294,7849,1094,6.46,325115
-116.67130959893393,32.72025311903729,39,4169,1335,11619,2254,8.86,454754
-122.59462018230545,40.32073905875361,20,3484,459,14831,3952,8.47,444655
-119.30423659230703,37.47776235039408,24,7940,2428,830,1402,2.78,152767
-120.34742320116598,39.83504652776688,23,4766,2441,1932,1646,5.84,329242
-122.88040511869102,34.745944896108355,7,2396,820,8700,625,1.76,92597
-120.65995440019302,35.78723804527953,9,989,1893,6605,729,2.99,171937
-123.66555001376965,32.82327743750851,1,3675,123,7270,4348,12.46,628976
-124.09084845422714,41.5876427742424,26,1509,1710,4279,3762,12.7,629062
-122.99293045688557,38.82463700205466,38,1064,303,6399,3878,12.33,602910
-114.6803242796447,41.32145987581507,38,5589,869,7930,1179,11.31,581157
-118.83272345961403,35.03832119390757,44,3563,1035,11539,3954,12.21,612286
-114.65314550202167,38.29387258163347,22,8415,381,4902,3243,10.56,578769
-120.00772130156547,38.92468470163372,44,3203,1471,6157,367,10.54,563957
-121.219366023824,35.52814267942391,10,8702,2844,6715,3746,10.51,576767
-119.26833569708394,40.52070790149708,6,1431,885,6862,4551,8.44,427606
-119.93730264612557,41.452789365891334,17,8159,1741,5643,3046,6.41,371032
-123.28912657001209,40.8664866575194,51,2911,504,8425,3644,11.36,581826
-117.91610380051033,39.494620243589495,50,6781,1979,4983,3259,5.53,310976
-122.18097664760361,35.150942636211816,38,7905,1188,7150,2592,8.83,474892
-118.1293369328258,35.19000695621399,24,621,362,5059,728,7.35,387336
-117.82198103232254,41.60522061539722,51,1146,1067,766,1939,5.23,215911
-122.82367047458837,32.63677710675486,10,9578,277,376,1693,14.66,738233
-123.73404974380888,39.27803024820858,8,2034,2931,11599,884,4.99,280214
-116.51115367587286,39.18577638964502,21,1764,907,14163,2291,5.68,288889
-119.73360374535602,38.399508580337596,6,7532,1318,981,2405,3.68,240004
-123.76603549312502,41.85692424167741,21,5144,2915,2160,1718,12.61,644058
-114.36154217561554,35.474785490536654,39,1508,1067,14777,2603,9.42,512024
-123.76988316759648,35.739135238294466,24,3186,2625,2182,330,9.78,502199
-117.37184630226012,33.282819781727085,33,586,999,6802,2812,12.58,640917
-114.47386359035534,36.70673046487657,18,6331,476,9529,4753,6.13,329212
-121.9486317536721,34.99646663186992,28,9553,2139,10744,4628,4.11,235322
-122.92181633838055,35.771268867491635,32,3458,514,258,1296,4.18,191471
-123.13129520819881,40.39332054630546,12,6321,1695,5329,1822,11.39,616819
-121.30511751842134,41.34290927229374,48,5011,327,10888,2214,9.79,522463
-123.3355000574531,34.2877482075688,42,6774,2933,8056,241,4.29,250243
-117.40070012939091,36.04530904591812,27,6897,68,7614,2885,3.46,184712
-123.72459034677416,41.27841358950586,10,4133,115,12107,2715,3.13,205474
-119.23540183337612,33.12161761508558,46,1639,216,14239,2613,9.98,509312
-114.34316358731611,33.40911256952807,42,6369,1658,7903,356,1.5,120902
-116.17773849415957,34.07186320843062,32,4680,452,12666,581,1.75,110840
-118.17319684016066,38.14095276913389,42,255,458,2626,4267,6.76,317486
-121.27521364730242,33.95594407016644,26,3524,2209,8402,2746,10.83,578968
-118.08608580363195,41.64959874945141,25,6977,646,7903,4737,10.88,587900
-119.05850370232702,36.74358370150268,11,305,2748,6674,108,7.31,363396
-120.07212282574066,37.259284006895065,23,3401,1112,8833,1623,10.83,567178
-123.03766781752839,34.861057574728875,34,869,2202,1238,1190,8.53,447195
-115.44849367898571,36.971735975410844,40,9134,373,7357,1860,14.69,793374
-119.83416212583393,38.76860728311428,23,1166,2032,3383,3248,3.69,156103
-122.39598998131952,39.60857685873754,29,507,1487,7862,3526,9.61,453230
-120.657696117192,39.63389865830028,31,2338,478,11902,4544,8.13,432846
-120.19213728460957,37.97795537045137,7,309,2732,7996,2612,4.13,194122
-116.04151952850859,41.0500254826922,40,3832,2827,12747,2902,11.62,579187
-116.98451161916353,40.23180784315049,33,6928,2986,11849,991,5.22,303082
-116.62617886784095,39.663822759314066,21,5884,1134,2519,4673,6.65,340341
-124.23924610513637,33.06324795901313,2,6699,1685,13626,1824,6.56,351912
-120.17181385827519,32.6047216244869,18,2115,1427,1856,1471,4.8,267620
-119.51730471758135,34.5391288784094,47,756,442,11378,485,7.31,338997
-124.1573095406965,38.78375701872559,33,7819,2301,13342,889,7.89,406229
-121.74147538419986,36.409368370384755,37,304,2355,2406,4051,11.55,546800
-116.71669017585377,36.326642900006526,34,2247,2583,7730,4505,11.83,585511
-122.97341855448084,40.86396261824067,20,345,1590,6363,2731,3.64,185379
-118.97548628021597,40.9672464009206,35,1073,495,9267,1700,9.5,467989
-122.18937320494693,41.095339234744245,51,498,1253,5108,1295,13.6,712556
-124.22830742257531,35.49359270000641,50,3438,1073,5347,2311,2.97,174796
-121.9283373657006,39.04283519787646,18,9037,391,9014,965,7.88,438808
-114.55222750070305,35.09606823579182,46,6582,182,2670,2689,11.63,639758
-116.30256739669478,34.33363852923057,24,2711,2540,5907,3939,9.76,474938
-114.71585049101682,34.27739142363875,8,6796,1909,7912,4531,2.86,194311
-119.45194539897932,35.75923271232642,30,983,2350,424,1376,6.85,342689
-123.24824856527786,36.58590120212812,44,5192,314,7587,3408,8.35,434353
-118.84848673070412,40.3592316996282,10,570,142,9821,1635,14.94,762071
-119.788051561018,33.66817518957822,23,686,1735,5745,3418,3.91,190679
-115.87265488929425,39.45565222398596,49,7578,1484,13461,438,14.76,779528
-123.36525088892618,37.540990742521366,11,3396,2235,2045,2841,6.58,343981
-119.44805898430134,35.24956567458109,2,9752,1281,13995,3382,4.2,264889
-122.84351140647239,37.17743229045388,26,4487,1051,14504,753,7.09,366793
-121.0902536940238,35.36245487660178,36,2461,1710,4586,2870,9.79,520340
-116.94693494302649,38.14913119879246,33,9348,1646,2530,1109,4.38,224856
-119.57077798113758,36.62247131406785,47,8772,2404,12403,4224,5.43,328177
-120.57608161713647,34.08705602863225,13,438,315,3610,1348,13.04,616365
-120.38945816315685,33.63704673156911,40,7043,695,945,1351,14.99,769646
-119.73715444520388,37.684406368298745,25,1305,2415,13256,723,5.8,306972
-116.46843389987595,41.031706643222236,4,1586,1186,667,2409,3.51,143156
-115.39346972304006,35.77664183050782,42,9919,2998,11980,4349,12.21,663424
-114.75843974750056,39.43753100896489,19,1867,1451,2279,4162,9.61,462408
-116.44949000199684,38.73800334998321,18,2891,503,2119,4621,2.86,138073
-121.18331476668995,41.305931743652216,37,7956,2288,3419,3632,14.28,733478
-117.44112755089111,40.26543137278492,30,2196,1964,2420,1066,2.55,111613
-119.95646463448386,37.87175548630041,19,1625,1513,1746,259,9.94,470532
-121.79310695465765,38.72265698838295,23,8223,1260,12295,548,7.22,443538
-115.90764934256374,40.99381665055577,16,7049,880,4009,478,9.01,482095
-123.96419945641826,36.29947176296306,1,3447,1440,8115,3689,4.38,211486
-115.29630959896035,35.61513818212168,12,2792,1162,3520,3201,10.79,542217
-119.71676625516767,32.641732297007195,24,1690,2284,10823,2155,14.46,732183
-117.95249717284486,40.31784560814168,34,1424,2916,14985,1603,7.69,384046
-117.73008662105394,40.07722839079567,8,2787,2019,456,3256,8.56,416598
-115.36301788330638,33.52291701532243,18,7914,2229,7585,2619,4.74,258585
-117.95783639104124,37.96822795645871,48,3264,921,14044,2678,13.54,717034
-118.18610680900898,36.90606777975041,5,8004,684,3181,1926,14.61,742465
-123.68081351277067,33.65705258874074,26,1032,1449,2380,1117,12.12,571220
-119.14518345967015,41.76714701664141,30,2640,740,4231,1556,8.83,446940
-122.84230323179689,34.56028830103018,13,4995,2789,10752,3063,14.42,707340
-116.94616496203628,33.17267363465218,19,1846,1915,5223,1717,3.58,170034
-119.20729191504074,38.13751384111297,29,640,1107,14479,4638,7.96,376161
-117.52051309674813,39.49273543182184,3,6156,2005,7522,4750,8.76,443916
-123.93160407795206,32.84529282730403,26,9921,631,2887,4116,8.14,457995
-123.49868815890014,38.73853298042128,40,2567,2268,4309,997,12.33,634476
-117.15811318385067,37.54886655270319,12,6896,1439,14160,4439,10.55,545861
-123.62627326657332,33.5117237335142,2,5390,833,6640,1221,3.21,185562
-123.6345824532368,34.16344968206527,11,4863,230,9489,221,6.18,316200
-124.22843090864173,37.88463813774432,44,7262,68,9570,4676,6.08,348326
-114.74672596107322,35.32872514316004,28,4531,1299,565,1193,9.14,450101
-116.94541607103157,41.36955100660889,18,9696,2978,12292,1909,5.43,323284
-120.80335585863928,40.24434555944492,13,3234,1666,11640,2238,3.08,174991
-121.37278276387194,41.795367413293576,37,9577,2272,1587,2543,10.32,610604
-120.83897957335166,34.983502594523394,22,3462,1295,5042,3627,12.99,631721
-116.57247854694093,41.66509938462897,12,2307,1688,4697,238,14.08,768650
-117.70983906485304,36.59791071473856,2,7236,103,4636,4126,14.63,782813
-122.49063649861061,35.81015186390243,37,4520,2792,14504,207,12.05,661646
-122.60194227324578,33.01378904878161,7,6138,2960,425,2767,3.39,218295
-123.36210767687749,33.03652107645886,26,2947,1476,10057,2020,13.02,646864
-117.72056069419857,39.05182591845802,26,4877,2446,4262,295,6.9,382541
-116.67569847129377,36.84911183762421,24,8172,492,403,2953,11.35,595046
-121.68893385961695,34.671568500999754,12,4464,2930,5167,2845,8.67,454057
-124.13971259124963,38.31746058252044,16,3333,629,12871,3874,12.69,627671
-123.52499645853666,34.91939489273355,23,1665,331,5124,2427,7.24,356751
-114.6326852501559,37.97551480838102,40,4309,2457,7815,899,2.33,155984
-121.3837344341267,35.92015430910712,9,2411,872,9732,1860,9.02,471814
-116.62699959570514,40.28962645241722,32,5739,2989,8440,4036,3.81,239679
-118.07837776870319,40.262750872815396,15,9935,1719,11326,2176,14.53,748218
-120.51532601788492,37.0318672463318,37,1889,690,2731,4314,8.61,402536
-122.28489988755662,35.8412078188425,13,9963,1081,6491,3080,8.97,520349
-123.13128036167956,35.95168768562108,5,7927,2066,13512,2357,13.75,747688
-118.17526980088978,40.121773686537935,11,7964,612,8387,3126,9.93,540550
-116.5726768423966,35.62816893312553,10,4741,2588,11747,2394,5.59,311589
-117.88520129444704,34.50724870658142,13,3741,390,12669,669,5.5,311005
-119.02576658217845,33.33691729704664,41,1018,521,2469,2952,8.27,422220
-123.92880971674637,36.93158226752229,46,4721,1760,11759,2457,13.2,694338
-114.62637267295239,37.07686305083571,50,1324,2346,628,4502,12.23,634416
-116.33090951578808,40.45295096489136,15,5860,284,10602,3054,14.5,752429
-121.41006675152231,34.621856133557465,42,5841,1156,14030,3964,2.47,145793
-114.51109789323715,36.12512788521964,7,1329,1166,4775,2536,5.12,270286
-118.30710884005133,40.14709800298964,40,1902,1958,1763,3452,2.58,183802
-118.50247651159924,40.29029817714785,28,2201,1467,3464,3646,11.64,576051
-116.8393452785275,36.15919022496021,32,7112,873,2441,1727,3.4,196945
-116.19983132757503,36.860357059127665,35,4078,1341,14019,4089,2.85,127761
-117.75895478239171,35.39392023289175,15,7432,681,14830,1354,9.08,499856
-123.06391870648335,41.31534140592573,48,6531,578,6756,4143,7.06,375056
-120.95379423981524,33.65643783562827,36,6235,2030,5005,2013,11.15,560668
-115.03204025112646,41.326582070443834,21,6723,2219,8984,3357,8.07,435843
-122.09485925708772,38.97518331177058,6,8311,2989,12622,1411,7.24,433447
-120.61344308067136,37.54209395678214,1,8936,2107,9243,4344,7.24,399639
-120.01194809524027,32.84732176198211,4,2601,1389,6050,1837,13.27,671294
-119.93837390346769,37.015360165045095,11,9681,2935,1460,1123,6.84,419519
-118.19608659175496,36.37690966807571,44,9174,1346,5227,1215,6.0,345769
-114.88151858904314,34.0570690206859,26,739,1379,5662,3649,6.07,283042
-121.93344517320165,38.716814368941186,37,5815,1283,14352,2767,4.15,250354
-123.13012618193878,41.67853003833557,23,3156,2031,8830,3203,13.12,694271
-122.36739628180622,37.830196712117186,29,8277,1803,9111,4176,3.48,211377
-115.44527400189894,39.26582833133753,21,3922,2850,5877,3105,13.77,710719
-117.86605944094173,33.184118758646214,48,5287,2983,11454,709,5.33,266711
-121.47949583603882,36.47024643063792,45,6660,2561,4025,4692,13.64,697888
-116.15789273275509,33.634933345397904,45,2370,2809,8563,2632,12.18,614189
-115.7018452365111,38.306408812398566,49,3591,2825,8101,1179,9.36,487493
-115.85099603954961,41.3711171087952,27,7142,2814,1128,2324,10.54,550315
-115.12397760225888,38.76732846255812,39,1816,1998,11957,4516,5.9,296664
-121.81750015745945,33.262716684638704,40,9308,2177,6118,1518,9.25,506563
-116.76937903538737,35.87740898890963,13,6658,2577,1342,2152,5.45,285829
-119.72618344736763,37.72174240053842,23,2956,951,9433,3316,6.93,355903
-115.89633452898379,36.3341849852139,16,7053,940,8884,2521,11.82,649383
-117.03595360129741,40.384590138571376,30,7909,1620,7219,1201,4.79,267124
-116.55446763714276,40.206054154321,4,2136,1874,9897,142,12.82,633661
-117.76213514968204,38.29732989917132,40,3291,2115,4310,2616,6.57,386657
-122.56861515452414,36.054239263698754,16,1168,1238,6506,1331,8.68,444352
-118.87792973427474,34.94271527711213,31,7497,1598,3477,2950,14.22,733028
-114.46391581517393,33.536277334385545,42,3403,251,14065,2849,10.7,564885
-114.93862381236893,35.87958720160847,25,6699,790,13833,3227,10.22,549617
